"no","type","Word","Sub_Type","Type2","Type3","wildcard","Source_Politician","Low_Precision","Low_Recall","Other_Reason","Include","Comment","sort","multiword","duplicate","real_duplicate","added","regex_matches","regex_lookuptime","regex_sort","word_copy","popu_list","ches2014_antielite_std","ches2017_antielite_std","ches2017_peopleelite_std","ches2017_pop_std","cses5_pop_std","mean_cor","at_FPOE","at_Gruene","at_NEOS","at_OEVP","at_PILZ","at_SPOE","de_AfD","de_CDU","de_CSU","de_FDP","de_Gruene","de_Linke","de_Piraten","de_SPD","ch_BDP","ch_CVP","ch_EDU","ch_EVP","ch_FDP","ch_Gruene","ch_Gruenliberale","ch_SP","ch_SVP","at_mean","de_mean","ch_mean","at_FPOE_meandv","at_Gruene_meandv","at_NEOS_meandv","at_OEVP_meandv","at_PILZ_meandv","at_SPOE_meandv","de_AfD_meandv","de_CDU_meandv","de_CSU_meandv","de_FDP_meandv","de_Gruene_meandv","de_Linke_meandv","de_Piraten_meandv","de_SPD_meandv","ch_BDP_meandv","ch_CVP_meandv","ch_EDU_meandv","ch_EVP_meandv","ch_FDP_meandv","ch_Gruene_meandv","ch_Gruenliberale_meandv","ch_SP_meandv","ch_SVP_meandv"
8073,,"multis sich (.* )?erlauben","abgehobene, dreiste eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","multissicherlauben",TRUE,FALSE,FALSE,2019-04-11,0,0.94,4,"multis sich (.* )?erlauben",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8074,,"multis sich (.* )?herausnehmen","abgehobene, dreiste eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","multissichherausnehmen",TRUE,FALSE,FALSE,2019-04-11,0,0.95,4,"multis sich (.* )?herausnehmen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8075,,"multis sich (.* )?nicht (.* )?scheuen","abgehobene, dreiste eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","multissichnichtscheuen",TRUE,FALSE,FALSE,2019-04-11,0,0.95,4,"multis sich (.* )?nicht (.* )?scheuen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8076,,"multis sich (.* )?trauen","abgehobene, dreiste eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","multissichtrauen",TRUE,FALSE,FALSE,2019-04-11,0,1.26,4,"multis sich (.* )?trauen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8077,,"multis (.* )?trauen sich","abgehobene, dreiste eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","multistrauensich",TRUE,FALSE,FALSE,2019-04-11,0,0.94,4,"multis (.* )?trauen sich",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8078,,"multis (.* )?tricksen","unaufrichtige eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","multistricksen",TRUE,FALSE,FALSE,2019-04-11,0,0.94,4,"multis (.* )?tricksen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8079,,"multis (.* )?tyrranisieren","diktatorische eliten","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","multistyrranisieren",TRUE,FALSE,FALSE,2019-04-11,0,0.96,4,"multis (.* )?tyrranisieren",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8080,,"multis (.* )?unterjochen","diktatorische eliten","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","multisunterjochen",TRUE,FALSE,FALSE,2019-04-11,0,0.94,4,"multis (.* )?unterjochen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8081,,"multis (.* )?verachten","abgehobene, dreiste eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","multisverachten",TRUE,FALSE,FALSE,2019-04-11,0,0.94,4,"multis (.* )?verachten",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8082,,"multis (.* )?verr(ä|a)t(en)?","verabscheuenswerte eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","multisverräaten",TRUE,FALSE,FALSE,2019-04-11,0,0.96,4,"multis (.* )?verr(ä|a)t(en)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8083,,"multis (.* )?(vor)?täuschen","unaufrichtige eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","multisvortäuschen",TRUE,FALSE,FALSE,2019-04-11,0,0.97,4,"multis (.* )?(vor)?täuschen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8084,,"multis (.* )?wagen","abgehobene, dreiste eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","multiswagen",TRUE,FALSE,FALSE,2019-04-11,0,0.92,4,"multis (.* )?wagen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8085,,"multis (.* )?zwangsbeglücken","diktatorische eliten","conflictive","sovereignty","regex",0,0,1,0,0,"never appeared term","multiszwangsbeglücken",TRUE,FALSE,FALSE,2019-04-11,0,0.94,4,"multis (.* )?zwangsbeglücken",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8086,,"nehmen ([^[:space:]]*)medien sich (.* )?heraus","abgehobene, dreiste eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","nehmen[^[:space:]]mediensichheraus",TRUE,FALSE,FALSE,2019-04-11,0,1.43,4,"nehmen ([^[:space:]]*)medien sich (.* )?heraus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8087,,"nehmen (.* )?fachleute sich (.* )?heraus","abgehobene, dreiste eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","nehmenfachleutesichheraus",TRUE,FALSE,FALSE,2019-04-11,0,1.42,4,"nehmen (.* )?fachleute sich (.* )?heraus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8088,,"nehmen (.* )?multis sich (.* )?heraus","abgehobene, dreiste eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","nehmenmultissichheraus",TRUE,FALSE,FALSE,2019-04-11,0,1.44,4,"nehmen (.* )?multis sich (.* )?heraus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8089,,"nehmen (.* )?parteien sich (.* )?heraus","abgehobene, dreiste eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","nehmenparteiensichheraus",TRUE,FALSE,FALSE,2019-04-11,0,1.42,4,"nehmen (.* )?parteien sich (.* )?heraus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8090,,"nehmen sich ([^[:space:]]*)medien (.* )?heraus","abgehobene, dreiste eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","nehmensich[^[:space:]]medienheraus",TRUE,FALSE,FALSE,2019-04-11,0,1.44,4,"nehmen sich ([^[:space:]]*)medien (.* )?heraus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8091,,"nehmen sich ([^[:space:]]*)partei(en)? (.* )?heraus","abgehobene, dreiste eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","nehmensich[^[:space:]]parteienheraus",TRUE,FALSE,FALSE,2019-04-11,0,1.46,4,"nehmen sich ([^[:space:]]*)partei(en)? (.* )?heraus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8092,,"nehmen sich (.* )?fachleute (.* )?heraus","abgehobene, dreiste eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","nehmensichfachleuteheraus",TRUE,FALSE,FALSE,2019-04-11,0,1.43,4,"nehmen sich (.* )?fachleute (.* )?heraus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8093,,"nehmen sich (.* )?multis (.* )?heraus","abgehobene, dreiste eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","nehmensichmultisheraus",TRUE,FALSE,FALSE,2019-04-11,0,1.43,4,"nehmen sich (.* )?multis (.* )?heraus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8094,"actor elite","nepotist(en|in|innen)?","zzz_none","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","nepotistenininnen",FALSE,FALSE,FALSE,2020-03-13,0,1.40,4,"nepotist(en|in|innen)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8095,,"neue(e|er|en|em) adel(s)?","zzz_none","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","neueeerenemadels",TRUE,FALSE,FALSE,2019-04-08,0,1.42,4,"neue(e|er|en|em) adel(s)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8096,,"neue(e|er|en|em) aristokrat(.*)","zzz_none","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","neueeerenemaristokrat",TRUE,FALSE,FALSE,2019-04-08,0,1.39,4,"neue(e|er|en|em) aristokrat(.*)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8097,,"nicht gehalten(.*) wahlversprechen","zzz_none","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","nichtgehaltenwahlversprechen",TRUE,FALSE,FALSE,2019-04-08,0,1.40,4,"nicht gehalten(.*) wahlversprechen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8098,,"nieder(e|er|en) allgemeinheit","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","niedereerenallgemeinheit",TRUE,FALSE,FALSE,2019-04-11,0,1.36,4,"nieder(e|er|en) allgemeinheit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8099,,"nieder(e|er|en) arbeiterschaft","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","niedereerenarbeiterschaft",TRUE,FALSE,FALSE,2019-04-11,0,1.38,4,"nieder(e|er|en) arbeiterschaft",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8100,,"nieder(e|er|en) bevölkerung","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","niedereerenbevölkerung",TRUE,FALSE,FALSE,2019-04-11,0,1.37,4,"nieder(e|er|en) bevölkerung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8101,,"nieder(e|er|en|em) angestellte(n|r)?","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","niedereerenemangestelltenr",TRUE,FALSE,FALSE,2019-04-11,0,1.47,4,"nieder(e|er|en|em) angestellte(n|r)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8102,,"nieder(e|er|en|em) arbeiter(s|n|innen|in)?","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","niedereerenemarbeitersninnenin",TRUE,FALSE,FALSE,2019-04-11,0,1.42,4,"nieder(e|er|en|em) arbeiter(s|n|innen|in)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8103,,"nieder(e|er|en|em) arbeitnehmer(s|n|innen|in)?","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","niedereerenemarbeitnehmersninnenin",TRUE,FALSE,FALSE,2019-04-11,0,1.49,4,"nieder(e|er|en|em) arbeitnehmer(s|n|innen|in)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8104,,"nieder(e|er|en|em) (be|ein)wohner(s|n|innen|in)?","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","niedereerenembeeinwohnersninnenin",TRUE,FALSE,FALSE,2019-04-11,0,1.46,4,"nieder(e|er|en|em) (be|ein)wohner(s|n|innen|in)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8105,,"nieder(e|er|en|em) berufstätige(n|r)?","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","niedereerenemberufstätigenr",TRUE,FALSE,FALSE,2019-04-11,0,1.43,4,"nieder(e|er|en|em) berufstätige(n|r)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8106,,"nieder(e|er|en|em) beschäftigte(n|r)?","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","niedereerenembeschäftigtenr",TRUE,FALSE,FALSE,2019-04-11,0,1.42,4,"nieder(e|er|en|em) beschäftigte(n|r)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8107,,"nieder(e|er|en|em) büezer(s|n|innen|in)?","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","niedereerenembüezersninnenin",TRUE,FALSE,FALSE,2019-04-11,0,1.45,4,"nieder(e|er|en|em) büezer(s|n|innen|in)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8108,,"nieder(e|er|en|em) bürger(s|n|innen|in)?","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","niedereerenembürgersninnenin",TRUE,FALSE,FALSE,2019-04-11,0,1.45,4,"nieder(e|er|en|em) bürger(s|n|innen|in)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8109,,"nieder(e|er|en|em) eidgen(o|ö)ss(e|en|in|innen)","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","niedereerenemeidgenoösseenininnen",TRUE,FALSE,FALSE,2019-04-11,0,1.48,4,"nieder(e|er|en|em) eidgen(o|ö)ss(e|en|in|innen)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8110,,"nieder(e|er|en|em) einheimische(n|r)?","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","niedereerenemeinheimischenr",TRUE,FALSE,FALSE,2020-03-13,0,1.42,4,"nieder(e|er|en|em) einheimische(n|r)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8111,,"nieder(e|er|en|em) erwerbstätige(n|r)?","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","niedereerenemerwerbstätigenr",TRUE,FALSE,FALSE,2019-04-11,0,1.41,4,"nieder(e|er|en|em) erwerbstätige(n|r)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8112,,"nieder(e|er|en|em) hackler(s|n|innen|in)?","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","niedereerenemhacklersninnenin",TRUE,FALSE,FALSE,2019-04-11,0,1.44,4,"nieder(e|er|en|em) hackler(s|n|innen|in)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8113,,"nieder(e|er|en|em) konsument(en|innen|in)?","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","niedereerenemkonsumenteninnenin",TRUE,FALSE,FALSE,2019-04-11,0,1.43,4,"nieder(e|er|en|em) konsument(en|innen|in)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8114,,"nieder(e|er|en|em) lohnarbeiter(s|n|innen|in)?","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","niedereerenemlohnarbeitersninnenin",TRUE,FALSE,FALSE,2019-04-11,0,1.44,4,"nieder(e|er|en|em) lohnarbeiter(s|n|innen|in)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8115,,"nieder(e|er|en|em) malocher(s|n|innen|in)?","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","niedereerenemmalochersninnenin",TRUE,FALSE,FALSE,2019-04-11,0,1.48,4,"nieder(e|er|en|em) malocher(s|n|innen|in)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8116,,"nieder(e|er|en|em) mitbürger(s|n|innen|in)?","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","niedereerenemmitbürgersninnenin",TRUE,FALSE,FALSE,2019-04-11,0,1.47,4,"nieder(e|er|en|em) mitbürger(s|n|innen|in)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8117,,"nieder(e|er|en|em) sterbliche(n|r)?","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","niedereerenemsterblichenr",TRUE,FALSE,FALSE,2019-04-11,0,1.43,4,"nieder(e|er|en|em) sterbliche(n|r)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8118,,"nieder(e|er|en|em) steuerpflichtige(n|r)?","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","niedereerenemsteuerpflichtigenr",TRUE,FALSE,FALSE,2019-04-11,0,1.46,4,"nieder(e|er|en|em) steuerpflichtige(n|r)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8119,,"nieder(e|er|en|em) steuerzahler(s|n|innen|in)?","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","niedereerenemsteuerzahlersninnenin",TRUE,FALSE,FALSE,2019-04-11,0,1.44,4,"nieder(e|er|en|em) steuerzahler(s|n|innen|in)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8120,,"nieder(e|er|en|em) stimmbürger(s|n|innen|in)?","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","niedereerenemstimmbürgersninnenin",TRUE,FALSE,FALSE,2019-04-11,0,1.47,4,"nieder(e|er|en|em) stimmbürger(s|n|innen|in)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8121,,"nieder(e|er|en|em) urnengänger(s|n|innen|in)?","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","niedereerenemurnengängersninnenin",TRUE,FALSE,FALSE,2019-04-11,0,1.44,4,"nieder(e|er|en|em) urnengänger(s|n|innen|in)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8122,,"nieder(e|er|en|em) verbraucher(s|n|innen|in)?","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","niedereerenemverbrauchersninnenin",TRUE,FALSE,FALSE,2019-04-11,0,1.43,4,"nieder(e|er|en|em) verbraucher(s|n|innen|in)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8123,,"nieder(e|er|en|em) wahlberechtigte(n|r)?","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","niedereerenemwahlberechtigtenr",TRUE,FALSE,FALSE,2019-04-11,0,1.64,4,"nieder(e|er|en|em) wahlberechtigte(n|r)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8124,,"nieder(e|er|en|em) wähler(s|n|innen|in)?","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","niedereerenemwählersninnenin",TRUE,FALSE,FALSE,2019-04-11,0,1.42,4,"nieder(e|er|en|em) wähler(s|n|innen|in)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8125,,"nieder(e|er|en|em) werktätige(n|r)?","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","niedereerenemwerktätigenr",TRUE,FALSE,FALSE,2019-04-11,0,1.42,4,"nieder(e|er|en|em) werktätige(n|r)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8126,,"nieder(e|er|en) frau(en)?","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","niedereerenfrauen",TRUE,FALSE,FALSE,2019-04-11,0,1.43,4,"nieder(e|er|en) frau(en)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8127,,"nieder(e|er|en) (frauen und männer(n)?|männer(n?) und frauen)","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","niedereerenfrauenundmännernmännernundfrauen",TRUE,FALSE,FALSE,2019-04-11,0,1.53,4,"nieder(e|er|en) (frauen und männer(n)?|männer(n?) und frauen)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8128,,"nieder(e|er|en) landsfrau(en)?","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","niedereerenlandsfrauen",TRUE,FALSE,FALSE,2019-04-11,0,1.44,4,"nieder(e|er|en) landsfrau(en)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8129,,"nieder(e|er|en) landsleute(n)?","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","niedereerenlandsleuten",TRUE,FALSE,FALSE,2019-04-11,0,1.45,4,"nieder(e|er|en) landsleute(n)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8130,,"nieder(e|er|en) leute(n)?","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","niedereerenleuten",TRUE,FALSE,FALSE,2019-04-11,0,1.43,4,"nieder(e|er|en) leute(n)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8131,,"nieder(e|er|en) masse(n)?","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","niedereerenmassen",TRUE,FALSE,FALSE,2019-04-11,0,1.47,4,"nieder(e|er|en) masse(n)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8132,,"nieder(e|er|en) mehrheit","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","niedereerenmehrheit",TRUE,FALSE,FALSE,2019-04-11,0,1.38,4,"nieder(e|er|en) mehrheit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8133,,"nieder(e|er|en) wählerschaft","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","niedereerenwählerschaft",TRUE,FALSE,FALSE,2019-04-11,0,1.42,4,"nieder(e|er|en) wählerschaft",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8134,,"nieder(e|er|es|en|em) deutsche(n|r|s|m)?","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","niedereeresenemdeutschenrsm",TRUE,FALSE,FALSE,2020-03-13,0,1.47,4,"nieder(e|er|es|en|em) deutsche(n|r|s|m)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8135,,"nieder(e|er|es|en|em) landsm(a|ä)nn(er|s|es|e|ern)?","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","niedereeresenemlandsmaännerseseern",TRUE,FALSE,FALSE,2019-04-11,0,1.47,4,"nieder(e|er|es|en|em) landsm(a|ä)nn(er|s|es|e|ern)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8136,,"nieder(e|er|es|en|em) m(a|ä)nn(er|s|es|e|ern)?","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","niedereeresenemmaännerseseern",TRUE,FALSE,FALSE,2019-04-11,0,1.49,4,"nieder(e|er|es|en|em) m(a|ä)nn(er|s|es|e|ern)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8137,,"nieder(e|er|es|en|em) mensch(en)?","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","niedereeresenemmenschen",TRUE,FALSE,FALSE,2019-04-11,0,1.42,4,"nieder(e|er|es|en|em) mensch(en)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8138,,"nieder(e|er|es|en|em) österreich(er|ers|ern|erinnen|erin|ische|ischer|isches|ischen|ischem)","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","niedereeresenemösterreicherersernerinnenerinischeischerischesischenischem",TRUE,FALSE,FALSE,2019-04-11,0,1.44,4,"nieder(e|er|es|en|em) österreich(er|ers|ern|erinnen|erin|ische|ischer|isches|ischen|ischem)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8139,,"nieder(e|er|es|en|em) schweizer(s|n|innen|in|ische|ischer|isches|ischen|ischem)?","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","niedereeresenemschweizersninneninischeischerischesischenischem",TRUE,FALSE,FALSE,2019-04-11,0,1.42,4,"nieder(e|er|es|en|em) schweizer(s|n|innen|in|ische|ischer|isches|ischen|ischem)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8140,,"nieder(e|es|en|em) volk(s|es|e)?","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","niedereesenemvolksese",TRUE,FALSE,FALSE,2019-04-11,0,1.44,4,"nieder(e|es|en|em) volk(s|es|e)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8141,,"nieder(e|es|en|em) wahlvolk(s|es|e)?","normale menschen","advocative","people-centrism","regex",0,0,1,0,0,"never appeared term","niedereesenemwahlvolksese",TRUE,FALSE,FALSE,2019-04-11,0,1.46,4,"nieder(e|es|en|em) wahlvolk(s|es|e)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
