version	doi	v1	v2	v3	v4	v5	v6
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1729	"gieren"	2.8	0.9189366	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1730	"gierig"	2.1578948	1.2633357	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1731	"gie��kanne"	2.5	1.1785113	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1732	"gift"	1.8139535	1.6221064	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1733	"giftig"	2.121951	1.3637288	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1734	"giftk��che"	3.1	0.55250627	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1735	"giftler"	2.75	0.7863975	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1736	"gigantomanie"	2.6	1.0749677	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1737	"gipfel"	2.6276596	1.319694	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1738	"gipfeln"	1.9354838	1.3400369	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1739	"gitter"	2.909091	1.1361818	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1740	"glashaus"	2.2857144	1.0071175	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1741	"gleichg��ltig"	1.445946	1.3566855	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1742	"gleichheitswidrig"	2.3333333	0.84418225	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1743	"gleichheitswidrigkeit"	1.1	1.2937095	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1744	"gleichmachereit"	2.3636363	1.120065	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1745	"gleiten"	2.4761906	0.92838824	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1746	"gl��cklos"	2.4	1.0749677	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1747	"gl��cksritter"	2.4545455	1.3684763	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1748	"gnadenhalb"	1.7111111	1.2724748	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1749	"gnadenlos"	2.3664122	1.053975	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1750	"goebbels"	2.4375	1.4861953	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1751	"goebbelszitat"	3.2	0.6324555	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1752	"goschen"	3.3	0.7326951	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1753	"goschert"	2.5454545	1.2135597	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1754	"gottseibeiuns"	1.6	1.0749677	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1755	"grab"	1.7058823	1.4901638	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1756	"graben"	0.35897437	0.9593633	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1757	"grabenkampf"	2.2386363	0.92219526	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1758	"grant"	2.05	1.2343761	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1759	"grantelt"	2.2	0.9189366	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1760	"grantig"	1.9607843	1.1993462	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1761	"grau"	1.6461538	1.4024427	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1762	"grauenhaft"	3.1111112	0.33333334	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1763	"grauenvoll"	1.8	1.3611141	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1764	"grausam"	1.7142857	1.647509	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1765	"grausig"	2.2	1.0327955	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1766	"grauslichkeit"	2.9310346	0.7987059	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1767	"gravierend"	2.4864864	1.1133467	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1768	"grenze"	2.0126984	1.2966753	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1769	"grenzen"	2.6210527	1.0835221	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1770	"grenzwert"	0.09090909	0.30151135	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1771	"grenzwertig"	2.0	0.95513386	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1772	"grenz��berschreitung"	2.909091	1.1361818	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1773	"greuel"	3.2	0.42163703	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1774	"grimmig"	2.6	0.9660918	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1775	"grob"	1.5210084	1.4835181	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1776	"grobk��rnig"	0.10526316	0.45883146	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1777	"groll"	2.06	1.2521002	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1778	"grotesk"	2.3809524	0.9745623	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1779	"gro��koalition��r"	2.7826087	1.2044057	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1780	"gro��partei"	1.4473684	1.0829731	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1781	"gro��spurig"	1.9173554	1.0375193	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1782	"gro��z��gig"	1.3913044	1.3730898	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1783	"gruftbl��sse"	1.6	1.0749677	1	1
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1784	"grundlegend"	1.1136364	1.2978678	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1785	"grundlos"	1.9047619	1.0442587	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1786	"grundrechtswidrig"	3.1	0.31622776	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1787	"gruppenbesteuerungsprivileg"	2.2	1.0327955	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1788	"grusel"	2.7272727	1.1908743	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1789	"gruselig"	1.3571428	1.3934845	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1790	"gruseln"	2.5263157	0.92230153	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1791	"gr����enwahn"	2.8666666	0.73029673	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1792	"gr��nin"	2.8	0.9189366	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1793	"gschaftlhuber"	1.7	1.2516656	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1794	"gummiparagraph"	2.2	1.069045	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1795	"gutmensch"	1.9923077	1.2420049	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1796	"gutmenschlich"	1.7	1.0593499	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1797	"g��ngelband"	1.768116	1.296431	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1798	"g��nsehaut"	1.1111112	1.3619381	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1799	"g��nstling"	2.322034	1.0576597	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1800	"g��rtel"	0.9411765	1.229466	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1801	"g��rtellinie"	2.3636363	1.0269107	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1802	"haarstr��ubend"	2.6851852	0.963329	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1803	"habgier"	3.1	0.5676462	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1804	"haft"	1.2089552	1.4305891	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1805	"haften"	0.95238096	0.9206623	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1806	"haftstrafe"	2.0454545	1.4778134	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1807	"haftung"	1.8313253	1.3598715	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1808	"haken"	2.3333333	0.8660254	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1809	"hakenkreuz"	2.875	1.3562027	4	
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1810	"hakennase"	2.8	0.9189366	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1811	"halb"	1.8447489	1.3759425	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1812	"halbherzig"	2.1346154	1.0484133	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1813	"halbierung"	1.3913044	1.3052039	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1814	"halbierungsgefahr"	2.6	0.9660918	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1815	"halbwahrheit"	2.0555556	1.2589549	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1816	"halsabschneider"	2.857143	0.69006556	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1817	"halsstarrig"	2.2222223	1.2018504	2	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1818	"halt"	2.1529412	1.2593403	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1819	"haltlos"	2.2065217	1.210501	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1820	"haltlosigkeit"	2.1	1.2866839	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1821	"hamsterrad"	1.8947369	0.92384255	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1822	"handkuss"	1.95	1.3945382	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1823	"handlanger"	2.5815604	0.9423074	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1824	"handlungsbedarf"	1.8255814	1.1395754	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1825	"handtaschendiebstahl"	1.3	1.2516656	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1826	"handverbrennung"	2.1111112	1.6158932	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1827	"haneb��chen"	2.4102564	0.9593815	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1828	"hanteln"	2.8	0.6324555	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1829	"hantieren"	1.9166666	0.9962049	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1830	"harakiri"	1.9090909	1.4459976	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1831	"hardliner"	2.2727273	1.1908743	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1832	"harm"	1.7	1.0593499	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1833	"harmlosigkeit"	1.5	1.3540064	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1834	"harsch"	2.5	1.0118347	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1835	"hart"	1.1818181	1.3728071	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1836	"hartherzig"	2.1830986	1.0994786	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1837	"hartherzigkeit"	2.7	1.0593499	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1838	"hartn��ckig"	1.7674419	1.2879887	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1839	"hass"	2.6906474	1.4588506	4	4
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1840	"hassen"	3.3	0.8769068	4	4
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1841	"hassliebe"	2.2	0.7888106	2	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1842	"hassprediger"	3.2	1.0327955	4	4
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1843	"hasstirade"	3.090909	1.1361818	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1844	"haudegen"	1.0	1.7320508	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1845	"hauen"	1.2580645	1.4598571	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1846	"hauptangriffsziel"	1.6111112	1.1950333	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1847	"hauptkritikpunkt"	2.3	0.8232726	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1848	"hauptproblem"	2.064516	0.99784714	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1849	"hauptverantwortlich"	2.7142856	0.7837638	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1850	"hauptvorwurf"	2.0555556	1.1099668	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1851	"hausdurchsuchung"	1.6428572	1.5495479	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1852	"hausfriedensbruch"	2.6	1.1737878	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1853	"hausgemacht"	2.75	0.6386664	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1854	"hausieren"	2.45	0.94451326	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1855	"hecheln"	3.0	0.6666667	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1856	"hechelnd"	0.11111111	0.33333334	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1857	"heftig"	1.4273504	1.4522054	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1858	"heftigkeit"	1.4	1.4298407	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1859	"heftigst"	1.5	1.1785113	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1860	"hegemonial"	1.3	1.2516656	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1861	"heikel"	2.1132076	0.9539468	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1862	"heiligenschein"	2.5	0.52704626	2	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1863	"heillos"	2.2	0.6324555	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1864	"heimlich"	0.775	1.1432635	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1865	"hektik"	1.2894737	1.2200086	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1866	"hektisch"	0.98039216	1.2245848	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1867	"hemmer"	1.8	1.3165612	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1868	"hemmnis"	2.05	1.0990427	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1869	"hemmungslos"	2.909091	1.1361818	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1870	"herablassen"	2.9	0.7378648	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1871	"herablassend"	2.6341465	0.8589557	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1872	"herablassung"	1.9	1.197219	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1873	"herabw��rdigen"	1.0	1.6329932	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1874	"heraufdr��uen"	2.5	0.70710677	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1875	"herausforderung"	0.63414633	1.0666794	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1876	"herausgreifen"	1.8	1.2814466	2	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1877	"herausnehmen"	1.8979592	1.245741	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1878	"herausr��cken"	2.3	1.2516656	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1879	"herb"	2.5238094	1.2891488	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1880	"herbeif��hren"	1.7435898	1.312249	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1881	"herbstbl��sse"	1.6	1.0749677	1	1
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1882	"hereinfall"	2.15	1.2258188	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1883	"herhalten"	1.9285715	1.4917355	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1884	"herrschaft"	2.6666667	0.88810605	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1885	"herrschen"	1.84	1.3407425	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1886	"herrschend"	2.3636363	0.9534626	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1887	"herumdoktern"	1.9	0.99442893	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1888	"herumdr��cken"	2.0	0.6666667	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1889	"herumd��mpeln"	1.9	1.197219	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1890	"herumh��ngen"	2.5	0.52704626	3	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1891	"herumkritisieren"	1.5	1.1785113	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1892	"herumtreiben"	2.6363637	1.2060454	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1893	"herumwursteln"	1.8	1.0305673	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1894	"herunterkommen"	2.3	1.0593499	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1895	"herunterleiern"	2.2	0.9189366	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1896	"herunterspielen"	3.0	1.0540925	4	4
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1897	"herzblatt"	0.2	0.42163703	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1898	"herziehen"	3.2	0.6324555	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1899	"herzinfarkt"	2.4166667	1.4433757	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1900	"herzlos"	2.682927	0.8786076	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1901	"herzlosigkeit"	2.0	1.3333334	2	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1902	"hetze"	2.4242425	1.230163	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1903	"hetzen"	1.6	1.7320508	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1904	"hetzer"	2.3846154	1.5021353	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1905	"hetzerisch"	2.5666666	1.3308885	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1906	"heuchelei"	2.8148148	1.0260496	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1907	"heuchlerisch"	2.8666666	0.7760792	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1908	"hexe"	0.35	0.8127277	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1909	"hexenjagd"	3.1	1.197219	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1910	"hickhack"	1.9172932	1.1149474	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1911	"hilflos"	2.2545455	1.0957496	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1912	"hilflosigkeit"	2.5918367	0.93359447	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1913	"himmelschreiend"	2.45	1.1909748	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1914	"hin"	2.0618813	1.3453836	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1915	"hinausjagen"	2.75	0.8697185	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1916	"hinauswerfen"	2.4	1.1737878	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1917	"hinderlich"	2.3636363	1.0269107	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1918	"hindern"	1.5909091	1.2968494	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1919	"hineinziehen"	2.909091	1.0444659	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1920	"hineinzuzw��ngen"	2.5	0.70710677	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1921	"hinf��hren"	1.3	1.3018206	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1922	"hingehackt"	2.1578948	0.9581903	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1923	"hinhacken"	2.6	0.84327406	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1924	"hinhalten"	2.3	0.8232726	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1925	"hinken"	2.5454545	1.2238609	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1926	"hinklotzen"	2.3333333	0.70710677	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1927	"hinknallen"	1.8	1.1352924	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1928	"hinlegen"	1.1538461	1.31734	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1929	"hinreichend"	2.4	0.5163978	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1930	"hinrei��en"	1.5	1.5075567	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1931	"hinstellen"	2.662162	1.0634272	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1932	"hintanhalten"	2.2	1.2396944	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1933	"hinter"	1.8056995	1.3886623	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1934	"hinterfotzig"	3.2	1.0305673	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1935	"hinterfragen"	1.1052631	1.2864567	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1936	"hinterherhinken"	2.7	0.6749486	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1937	"hinterh��ltig"	3.0	0.6666667	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1938	"hintertreiben"	2.6	0.9947229	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1939	"hintert��r"	1.78125	0.94132286	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1940	"hinuntergeschrieben"	2.3	1.1595018	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1941	"hinwegschwindeln"	2.7	1.0593499	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1942	"hinwegt��uschen"	2.5	0.70710677	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1943	"hinwerfen"	2.4545455	0.52223295	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1944	"hinzufl��chten"	2.7	1.0593499	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1945	"hinzuhacken"	1.1	1.1005049	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1946	"hiobsbotschaft"	2.2857144	1.6374732	3	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1947	"hirngesch��digt"	3.05	1.2763022	4	4
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1948	"hirnlos"	3.2	0.79097474	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1949	"hirnlosigkeit"	3.2	0.7888106	4	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1950	"hitler"	2.1518986	1.5939679	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1951	"hitlerboart"	3.2	0.6324555	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1952	"hitlergru��"	2.4262295	1.5859699	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1953	"hitlertrupp"	2.7777777	1.6414763	4	4
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1954	"hitze"	0.8064516	1.3271362	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1955	"hitzeschaden"	2.2222223	0.9718253	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1956	"hitzig"	0.73333335	1.0025609	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1957	"hiv"	2.25	1.4880476	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1958	"hobbypolitik"	2.6	1.0749677	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1959	"hochdramatisch"	2.6	1.5055453	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1960	"hochfliegend"	2.2	1.1352924	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1961	"hochinteressant"	1.2	1.1352924	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1962	"hochmut"	2.3225806	1.3009509	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1963	"hochnerv��s"	2.1	1.2866839	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1964	"hochrisiko"	2.5	1.1785113	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1965	"hochriskant"	1.75	1.6583124	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1966	"hochstilisieren"	2.1	1.197219	2	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	1967	"hoch��chst"	2.1111112	1.1040405	3	3
